time,open,high,low,close
2009-02-17 20:00:00,968.41,970.21,965.65,969.34
2009-02-18 00:00:00,969.38,969.79,966.0,966.61
2009-02-18 04:00:00,966.71,973.45,965.45,973.45
2009-02-18 08:00:00,973.46,973.72,967.43,969.61
2009-02-18 12:00:00,969.48,971.23,960.58,962.73
2009-02-18 16:00:00,962.82,974.49,962.65,974.11
2009-02-18 20:00:00,974.07,986.56,972.63,983.72
2009-02-19 00:00:00,983.76,985.47,976.5,977.26
2009-02-19 04:00:00,977.21,980.53,975.24,975.45
2009-02-19 08:00:00,975.32,977.59,968.37,972.54
2009-02-19 12:00:00,972.67,982.17,969.89,975.95
2009-02-19 16:00:00,975.8,980.78,972.06,973.2
2009-02-19 20:00:00,973.19,975.38,970.02,973.56
2009-02-20 00:00:00,973.52,978.57,970.64,973.16
2009-02-20 04:00:00,973.32,973.38,969.7,972.42
2009-02-20 08:00:00,972.23,981.34,971.66,980.11
2009-02-20 12:00:00,980.19,997.3,978.94,997.3
2009-02-20 16:00:00,997.14,1004.76,988.32,1002.99
2009-02-20 20:00:00,1002.93,1002.93,990.52,991.87
2009-02-23 00:00:00,997.17,997.24,989.0,990.48
2009-02-23 04:00:00,990.47,991.17,984.26,987.93
2009-02-23 08:00:00,987.6,988.9,980.82,986.84
2009-02-23 12:00:00,986.88,991.34,981.66,983.59
2009-02-23 16:00:00,983.37,997.34,976.53,996.53
2009-02-23 20:00:00,996.34,996.34,989.31,990.7
2009-02-24 00:00:00,990.37,991.89,983.63,985.76
2009-02-24 04:00:00,985.68,987.64,983.89,987.13
2009-02-24 08:00:00,986.96,992.15,984.15,986.63
2009-02-24 12:00:00,986.46,994.38,985.69,993.11
2009-02-24 16:00:00,993.11,993.51,958.96,965.07
2009-02-24 20:00:00,964.88,971.0,961.35,961.35
2009-02-25 00:00:00,961.57,966.41,959.82,964.05
2009-02-25 04:00:00,963.88,965.37,960.78,961.43
2009-02-25 08:00:00,961.46,962.3,950.83,954.87
2009-02-25 12:00:00,954.76,967.46,951.31,966.4
2009-02-25 16:00:00,966.23,976.84,961.34,968.43
2009-02-25 20:00:00,968.46,969.28,943.69,953.28
2009-02-26 00:00:00,952.9,956.11,949.07,952.05
2009-02-26 04:00:00,952.28,953.5,946.45,947.06
2009-02-26 08:00:00,946.71,955.97,941.6,946.0
2009-02-26 12:00:00,946.0,949.12,937.03,941.93
2009-02-26 16:00:00,942.12,944.96,931.74,941.39
2009-02-26 20:00:00,941.32,946.13,937.51,945.09
2009-02-27 00:00:00,945.2,946.42,938.42,939.15
2009-02-27 04:00:00,939.05,941.42,936.13,940.71
2009-02-27 08:00:00,940.64,946.56,938.69,944.16
2009-02-27 12:00:00,944.17,961.84,942.67,958.97
2009-02-27 16:00:00,959.44,960.18,929.29,941.12
2009-02-27 20:00:00,940.92,944.83,934.2,941.9
2009-03-02 00:00:00,939.64,952.81,937.72,949.32
2009-03-02 04:00:00,949.42,953.42,948.69,951.59
2009-03-02 08:00:00,951.62,957.72,950.55,952.78
2009-03-02 12:00:00,952.62,953.74,945.19,950.4
2009-03-02 16:00:00,950.28,951.16,930.72,944.02
2009-03-02 20:00:00,944.1,944.34,921.7,925.48
2009-03-03 00:00:00,925.46,932.31,923.9,930.6
2009-03-03 04:00:00,930.56,931.4,920.9,924.75
2009-03-03 08:00:00,924.62,929.26,920.58,923.57
2009-03-03 12:00:00,923.55,928.28,920.62,924.97
2009-03-03 16:00:00,925.06,926.11,904.73,912.11
2009-03-03 20:00:00,912.45,915.76,911.48,915.3
2009-03-04 00:00:00,915.21,916.66,909.45,911.02
2009-03-04 04:00:00,911.08,914.9,909.68,911.34
2009-03-04 08:00:00,911.3,916.76,910.59,916.23
2009-03-04 12:00:00,916.05,922.06,906.09,919.02
2009-03-04 16:00:00,918.74,919.2,906.42,906.72
2009-03-04 20:00:00,906.8,907.7,899.58,906.01
2009-03-05 00:00:00,905.8,914.39,904.44,913.55
2009-03-05 04:00:00,913.63,914.29,909.94,913.3
2009-03-05 08:00:00,913.22,913.99,910.41,911.82
2009-03-05 12:00:00,911.72,917.88,910.43,914.83
2009-03-05 16:00:00,914.71,926.66,907.44,925.69
2009-03-05 20:00:00,925.63,936.3,924.46,931.6
2009-03-06 00:00:00,931.5,934.76,929.65,933.0
2009-03-06 04:00:00,932.84,935.5,932.46,935.41
2009-03-06 08:00:00,935.15,941.78,934.91,938.97
2009-03-06 12:00:00,938.93,943.59,933.56,937.0
2009-03-06 16:00:00,937.31,943.15,929.86,938.91
2009-03-06 20:00:00,938.89,944.18,936.3,938.05
2009-03-09 00:00:00,939.32,941.64,934.08,939.27
2009-03-09 04:00:00,939.18,939.52,935.22,936.9
2009-03-09 08:00:00,936.92,939.0,932.17,938.05
2009-03-09 12:00:00,938.0,939.51,932.33,939.18
2009-03-09 16:00:00,938.78,939.61,912.64,913.04
2009-03-09 20:00:00,913.25,922.35,910.65,921.3
2009-03-10 00:00:00,921.03,922.11,917.09,917.41
2009-03-10 04:00:00,917.49,919.61,913.3,913.9
2009-03-10 08:00:00,913.85,917.14,908.68,912.94
2009-03-10 12:00:00,913.08,915.72,907.4,911.73
2009-03-10 16:00:00,911.85,912.32,892.53,895.36
2009-03-10 20:00:00,895.18,899.97,890.89,897.18
2009-03-11 00:00:00,897.19,897.76,892.42,892.72
2009-03-11 04:00:00,892.61,898.26,891.68,896.55
2009-03-11 08:00:00,896.54,903.39,895.72,903.39
2009-03-11 12:00:00,903.62,904.85,895.5,898.2
2009-03-11 16:00:00,898.12,912.26,893.14,911.64
2009-03-11 20:00:00,911.54,912.61,902.28,908.38
2009-03-12 00:00:00,908.28,911.64,905.27,911.07
2009-03-12 04:00:00,910.98,914.26,908.19,913.49
2009-03-12 08:00:00,913.55,915.6,909.8,912.49
2009-03-12 12:00:00,912.82,917.15,907.73,908.29
2009-03-12 16:00:00,907.95,930.2,906.77,919.71
2009-03-12 20:00:00,919.69,926.7,919.51,926.28
2009-03-13 00:00:00,926.15,927.19,921.68,921.92
2009-03-13 04:00:00,921.92,925.34,921.4,923.84
2009-03-13 08:00:00,923.7,924.87,920.49,920.67
2009-03-13 12:00:00,920.77,937.01,918.92,933.38
2009-03-13 16:00:00,933.49,935.35,922.48,930.43
2009-03-13 20:00:00,930.29,930.29,926.46,928.65
2009-03-16 00:00:00,926.95,928.34,922.76,927.42
2009-03-16 04:00:00,927.56,927.61,923.28,925.08
2009-03-16 08:00:00,925.11,929.22,924.02,928.49
2009-03-16 12:00:00,928.27,928.51,921.04,924.47
2009-03-16 16:00:00,924.36,924.51,915.17,919.85
2009-03-16 20:00:00,919.86,924.15,919.46,922.4
2009-03-17 00:00:00,922.44,927.69,921.37,922.6
2009-03-17 04:00:00,922.47,923.66,919.54,920.07
2009-03-17 08:00:00,919.95,920.92,917.28,920.12
2009-03-17 12:00:00,920.21,923.36,912.08,913.92
2009-03-17 16:00:00,913.93,920.46,912.97,914.62
2009-03-17 20:00:00,914.5,916.93,914.08,914.39
2009-03-18 00:00:00,914.55,923.37,910.7,913.2
2009-03-18 04:00:00,913.22,914.77,910.52,911.78
2009-03-18 08:00:00,911.81,911.91,908.1,911.25
2009-03-18 12:00:00,911.02,912.44,904.37,905.83
2009-03-18 16:00:00,905.88,906.78,883.24,887.9
2009-03-18 20:00:00,887.81,946.65,887.08,940.43
2009-03-19 00:00:00,940.14,941.41,931.07,931.29
2009-03-19 04:00:00,931.28,931.36,925.47,928.22
2009-03-19 08:00:00,927.92,934.81,927.7,931.71
2009-03-19 12:00:00,931.72,950.36,927.75,947.52
2009-03-19 16:00:00,947.58,960.43,944.94,954.92
2009-03-19 20:00:00,954.9,960.83,952.95,959.31
2009-03-20 00:00:00,959.23,959.23,949.72,951.66
2009-03-20 04:00:00,951.52,955.71,949.94,955.17
2009-03-20 08:00:00,955.1,966.43,954.48,962.19
2009-03-20 12:00:00,962.33,963.86,946.06,950.74
2009-03-20 16:00:00,950.6,957.83,946.7,955.3
2009-03-20 20:00:00,955.09,958.14,950.83,950.94
2009-03-23 00:00:00,950.62,954.94,949.75,950.48
2009-03-23 04:00:00,950.46,951.15,948.59,950.41
2009-03-23 08:00:00,950.52,956.62,950.05,953.79
2009-03-23 12:00:00,953.69,956.25,945.1,945.77
2009-03-23 16:00:00,945.65,953.96,945.12,951.23
2009-03-23 20:00:00,951.24,952.92,934.56,939.25
2009-03-24 00:00:00,939.16,943.67,936.77,942.03
2009-03-24 04:00:00,942.19,943.77,940.38,943.06
2009-03-24 08:00:00,943.04,943.08,931.52,934.26
2009-03-24 12:00:00,934.1,937.42,918.02,919.75
2009-03-24 16:00:00,919.94,925.42,918.27,922.43
2009-03-24 20:00:00,922.57,931.42,920.48,924.98
2009-03-25 00:00:00,924.92,931.26,924.81,928.08
2009-03-25 04:00:00,928.18,929.88,925.54,925.54
2009-03-25 08:00:00,925.46,927.62,924.19,925.02
2009-03-25 12:00:00,924.96,925.19,916.95,921.43
2009-03-25 16:00:00,921.52,938.51,919.0,931.52
2009-03-25 20:00:00,931.53,939.25,930.96,933.26
2009-03-26 00:00:00,933.05,936.92,931.5,932.69
2009-03-26 04:00:00,932.71,934.42,931.1,932.39
2009-03-26 08:00:00,932.33,937.66,931.8,934.66
2009-03-26 12:00:00,934.75,944.79,932.82,942.4
2009-03-26 16:00:00,942.46,943.61,934.17,939.96
2009-03-26 20:00:00,939.86,940.17,932.66,933.53
2009-03-27 00:00:00,933.55,935.12,930.82,930.94
2009-03-27 04:00:00,931.09,933.7,930.12,933.36
2009-03-27 08:00:00,933.19,935.66,932.12,933.51
2009-03-27 12:00:00,933.55,933.95,918.29,922.55
2009-03-27 16:00:00,922.77,927.23,920.83,923.86
2009-03-27 20:00:00,923.69,924.3,919.47,921.87
2009-03-30 00:00:00,921.85,925.37,919.72,924.83
2009-03-30 04:00:00,924.97,925.04,920.65,923.15
2009-03-30 08:00:00,923.37,926.61,923.05,923.19
2009-03-30 12:00:00,923.02,923.79,909.25,913.3
2009-03-30 16:00:00,913.3,931.41,912.61,915.61
2009-03-30 20:00:00,915.48,921.55,914.28,917.07
2009-03-31 00:00:00,917.07,919.22,912.75,914.7
2009-03-31 04:00:00,914.6,919.19,914.13,918.74
2009-03-31 08:00:00,918.73,921.76,916.4,917.66
